,,,,,,,,,,,,,,,,,,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,-additional
,,,,,,,,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,,,,Standard,Standard,Standard,Standard,Standard,Standard,,-9999
Rk,Player,Gls/90,SoT/90,Sh/90,G/Sh,G/SoT,TklW/90,Int/90,Season,Age,Nation,Team,Comp,MP,Min▼,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,TklW/90,Int/90,Tkl+Int,Sh/90,G/Sh,G/SoT,SoT/90,SoT%,FK,Pos,-9999
3101,Tosin Adarabioyo,0.1,0.3,0.8,0.14,0.40,0.7,1.3,2023-2024,25,eng ENG,Fulham,eng Premier League,20,1617,18.0,18,2,2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.7,1.3,0.0,0.8,0.14,0.40,0.3,35.7,,DF,c81d773d
3102,Miloš Drinčić,0.1,0.2,0.5,0.22,0.50,0.8,1.1,2023-2024,24,me MNE,Kerala Blasters,in Indian Super League,18,1619,18.0,18,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.8,1.1,0.0,0.5,0.22,0.50,0.2,44.4,,DF,0d24480e
3103,Boy Kemper,0.1,0.2,0.8,0.13,0.67,1.2,1.4,2023-2024,24,nl NED,NAC Breda,nl Eerste Divisie,21,1620,18.0,19,2,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.4,0.0,0.8,0.13,0.67,0.2,20.0,,DF,4f80d19c
3104,Josh Vela,0.1,0.3,0.7,0.17,0.33,1.8,0.6,2023-2024,29,eng ENG,2 Teams,eng League One,30,2432,27.0,27,3,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.8,0.6,0.0,0.7,0.17,0.33,0.3,50.0,,MF,dede4a42
3105,Youri Tielemans,0.1,0.3,0.8,0.14,0.33,1.2,0.8,2023-2024,26,be BEL,Aston Villa,eng Premier League,32,1622,18.0,17,15,0,0.1,0.3,0.4,0.1,0.0,0.0,0.0,1.2,0.8,0.0,0.8,0.14,0.33,0.3,42.9,,MFFW,56f7a928
3106,Ben Purrington,0.1,0.2,0.3,0.40,0.50,0.9,0.8,2023-2024,27,eng ENG,2 Teams,2 Comps,24,1624,18.0,18,6,6,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.9,0.8,0.0,0.3,0.40,0.50,0.2,80.0,,MFDF,5250895c
3107,Serginho,0.1,0.9,2.0,0.06,0.13,0.5,0.2,2023-2024,22,,Viborg,dk Danish Superliga,29,1625,18.1,19,10,1,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.5,0.2,0.0,2.0,0.06,0.13,0.9,44.4,,FWMF,7602eb0d
3108,Nicolás Ezequiel Fernández,0.1,0.9,2.3,0.05,0.12,1.0,0.4,2023-2024,23,ar ARG,Elche,es Segunda División,40,3252,36.1,39,1,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,0.4,0.0,2.3,0.05,0.12,0.9,39.3,,MFFW,3409de86
3109,Tom Bayliss,0.1,0.5,1.5,0.07,0.21,0.8,0.5,2023-2024,24,eng ENG,Shrewsbury Town,eng League One,35,2440,27.1,29,6,4,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,0.5,0.0,1.5,0.07,0.21,0.5,33.3,,MFFW,527f75c6
3110,Bastien Toma,0.1,0.7,2.0,0.05,0.15,0.8,0.4,2023-2024,24,ch SUI,St. Gallen,ch Swiss Super League,27,1627,18.1,20,7,4,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,0.4,0.0,2.0,0.05,0.15,0.7,35.1,,MFFW,8321285a
3111,Silvio Goričan,0.1,0.8,2.0,0.06,0.13,0.9,0.4,2023-2024,23,hr CRO,Lokomotiva,hr Hrvatska NL,32,2442,27.1,28,4,1,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.9,0.4,0.0,2.0,0.06,0.13,0.8,43.4,,MFFW,9ec97460
3112,Yannick Gerhardt,0.1,0.5,1.0,0.11,0.22,1.2,0.4,2023-2024,29,de GER,Wolfsburg,de Bundesliga,25,1630,18.1,18,7,5,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.2,0.4,0.0,1.0,0.11,0.22,0.5,47.4,,MF,62ab9184
3113,Christopher Operi,0.1,0.4,0.8,0.13,0.30,1.3,1.3,2023-2024,26,ci CIV,Le Havre,fr Ligue 1,28,2445,27.2,28,0,0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,1.3,1.3,0.0,0.8,0.13,0.30,0.4,43.5,,DFMF,914bb955
3114,Daniel Johnson,0.1,0.4,0.9,0.06,0.13,1.0,0.9,2023-2024,30,jm JAM,Stoke City,eng Championship,26,1631,18.1,19,7,4,0.1,0.1,0.2,0.1,0.1,0.1,0.1,1.0,0.9,0.0,0.9,0.06,0.13,0.4,50.0,,MF,6d477b52
3115,Josip Radošević,0.1,0.2,0.6,0.20,0.67,1.8,0.7,2023-2024,29,hr CRO,Brøndby,dk Danish Superliga,31,1632,18.1,15,16,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.8,0.7,0.0,0.6,0.20,0.67,0.2,30.0,,MF,6afcaaa3
3116,Jean-Philippe Gbamin,0.1,0.2,0.4,0.25,0.50,1.0,1.0,2023-2024,27,ci CIV,USL Dunkerque,fr Ligue 2,21,1632,18.1,18,3,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.25,0.50,0.2,50.0,,MF,6bd603db
3117,Nemanja Maksimović,0.1,0.4,0.9,0.12,0.27,1.2,1.2,2023-2024,28,rs SRB,Getafe,es La Liga,37,3265,36.3,37,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.2,0.0,0.9,0.12,0.27,0.4,44.1,,MF,00b28772
3118,Munir El Haddadi,0.1,0.4,1.6,0.07,0.25,1.0,0.4,2023-2024,27,ma MAR,Las Palmas,es La Liga,38,2449,27.2,32,6,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.4,0.0,1.6,0.07,0.25,0.4,27.9,,MFFW,8696bc90
3119,Makabi Lilepo,0.1,1.0,2.4,0.05,0.11,0.6,0.3,2023-2024,26,cd COD,Valenciennes,fr Ligue 2,27,1633,18.1,17,10,2,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.6,0.3,0.0,2.4,0.05,0.11,1.0,41.9,,MFFW,73e0a7e4
3120,Frenkie de Jong,0.1,0.2,0.4,0.29,0.50,1.4,0.8,2023-2024,26,nl NED,Barcelona,es La Liga,20,1634,18.2,20,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.4,0.8,0.0,0.4,0.29,0.50,0.2,57.1,,MF,1bacc518
3121,Diego Coppola,0.1,0.2,0.7,0.15,0.67,1.2,1.5,2023-2024,19,it ITA,Hellas Verona,it Serie A,24,1634,18.2,18,6,13,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.5,0.0,0.7,0.15,0.67,0.2,23.1,,DF,22ae86f9
3122,Kieran Green,0.1,0.6,1.9,0.06,0.20,1.3,1.5,2023-2024,26,eng ENG,Grimsby Town,eng League Two,31,1634,18.2,17,14,4,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.3,1.5,0.0,1.9,0.06,0.20,0.6,28.6,,MF,37e3923c
3123,Gedson Fernandes,0.1,0.3,1.3,0.08,0.33,2.2,1.4,2023-2024,24,pt POR,Beşiktaş,tr Süper Lig,29,2453,27.3,28,1,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,2.2,1.4,0.0,1.3,0.08,0.33,0.3,25.0,,MF,e2dde94c
3124,Jon Mellish,0.1,0.2,0.6,0.19,0.50,1.1,1.3,2023-2024,25,eng ENG,Carlisle United,eng League One,46,4089,45.4,46,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.3,0.0,0.6,0.19,0.50,0.2,37.0,,DFMF,e84eed41
3125,Alan,0.1,0.5,1.7,0.07,0.23,1.2,0.2,2023-2024,23,br BRA,Moreirense,pt Primeira Liga,33,2454,27.3,29,4,0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,1.2,0.2,0.0,1.7,0.07,0.23,0.5,28.9,,MF,b35de685
3126,Sullay Kaikai,0.1,0.4,1.9,0.06,0.30,0.9,0.5,2023-2024,27,sl SLE,Cambridge United,eng League One,39,2456,27.3,28,11,1,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.9,0.5,0.0,1.9,0.06,0.30,0.4,19.6,,MFFW,fc166e49
3127,Edson,0.1,0.1,0.2,0.67,1.00,0.9,0.8,2023-2024,25,br BRA,2 Teams,2 Comps,24,1638,18.2,22,2,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.9,0.8,0.0,0.2,0.67,1.00,0.1,66.7,,DFMF,644d4d85
3128,Magnus Jensen,0.1,0.4,1.3,0.09,0.25,0.7,1.4,2023-2024,26,dk DEN,Lyngby,dk Danish Superliga,23,1639,18.2,17,6,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.7,1.4,0.0,1.3,0.09,0.25,0.4,34.8,,DF,39e97369
3129,José Lozano,0.1,0.4,0.9,0.13,0.25,1.1,0.9,2023-2024,24,mx MEX,Atlas,mx Liga MX,26,1639,18.2,19,7,7,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.1,0.9,0.0,0.9,0.13,0.25,0.4,50.0,,DFMF,9ab0b080
3130,Salvador Agra,0.1,0.4,1.0,0.11,0.27,0.4,0.5,2023-2024,31,pt POR,Boavista,pt Primeira Liga,31,2459,27.3,31,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.5,0.0,1.0,0.11,0.27,0.4,40.7,,MFDF,a130741a
3131,Ignacio Rivero,0.1,0.8,2.1,0.05,0.14,1.2,0.6,2023-2024,31,uy URU,Cruz Azul,mx Liga MX,31,2461,27.3,26,5,0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,1.2,0.6,0.0,2.1,0.05,0.14,0.8,36.8,,MFDF,03fdc7b4
3132,John Brayford,0.1,0.2,1.0,0.11,0.50,0.5,0.9,2023-2024,35,eng ENG,Burton Albion,eng League One,31,2461,27.3,29,2,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.9,0.0,1.0,0.11,0.50,0.2,21.4,,DF,bab2f2a5
3133,Yassine Bahassa,0.1,0.8,1.6,0.07,0.14,0.7,0.7,2023-2024,31,ma MAR,FC U Craiova,ro Liga I,32,1642,18.2,18,14,3,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.7,0.7,0.0,1.6,0.07,0.14,0.8,46.7,,MF,538a8091
3134,Stefan Lekovic,0.1,0.1,0.6,0.18,0.75,0.5,1.0,2023-2024,19,rs SRB,3 Teams,3 Comps,30,2467,27.4,29,1,8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.5,1.0,0.0,0.6,0.18,0.75,0.1,23.5,,DF,d633fd46
3135,Kreshnik Hajrizi,0.1,0.3,1.0,0.11,0.33,1.1,1.4,2023-2024,24,xk KVX,Lugano,ch Swiss Super League,22,1647,18.3,18,4,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.4,0.0,1.0,0.11,0.33,0.3,31.6,,DF,31a608af
3136,Gregory Wüthrich,0.1,0.1,0.5,0.23,1.00,1.1,2.3,2023-2024,28,ch SUI,Sturm Graz,at Austrian Bundesliga,28,2471,27.5,28,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,2.3,0.0,0.5,0.23,1.00,0.1,23.1,,DF,7b9ecf02
3137,Nikita Krivtsov,0.1,0.6,1.6,0.07,0.18,1.4,1.0,2023-2024,20,ru RUS,Krasnodar,ru Russian Premier League,30,1649,18.3,21,9,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.4,1.0,0.0,1.6,0.07,0.18,0.6,37.9,,MF,f3bc41b5
3138,Fred Onyedinma,0.1,0.5,1.4,0.08,0.22,1.0,0.4,2023-2024,26,eng ENG,2 Teams,2 Comps,24,1650,18.3,19,5,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.4,0.0,1.4,0.08,0.22,0.5,34.6,,MF,387d06b2
3139,Leopold Querfeld,0.1,0.3,1.2,0.09,0.33,1.5,1.8,2023-2024,19,at AUT,Rapid Wien,at Austrian Bundesliga,28,2475,27.5,28,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.5,1.8,0.0,1.2,0.09,0.33,0.3,28.1,,DF,9fd158d6
3140,Toni Fruk,0.1,0.6,2.8,0.04,0.19,1.0,0.6,2023-2024,22,hr CRO,Rijeka,hr Hrvatska NL,33,2475,27.5,30,3,0,0.1,0.6,0.7,0.1,0.0,0.0,0.0,1.0,0.6,0.0,2.8,0.04,0.19,0.6,20.8,,MF,e030ce13
3141,Marc Leonard,0.1,0.4,1.2,0.09,0.25,1.6,1.4,2023-2024,21,sct SCO,Northampton Town,eng League One,46,4126,45.8,46,0,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.6,1.4,0.0,1.2,0.09,0.25,0.4,35.7,,MF,bd8afa3d
3142,Adri Embarba,0.1,0.9,2.3,0.03,0.08,1.4,0.5,2023-2024,31,es ESP,Almería,es La Liga,36,2476,27.5,29,7,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.4,0.5,0.0,2.3,0.03,0.08,0.9,39.1,,MFFW,db8f0eba
3143,Santi Comesaña,0.1,0.4,0.9,0.12,0.29,1.3,1.2,2023-2024,26,es ESP,Villarreal,es La Liga,27,1653,18.4,20,7,6,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.3,1.2,0.0,0.9,0.12,0.29,0.4,41.2,,MF,5ae499d0
3144,Harry Maguire,0.1,0.2,1.1,0.10,0.67,0.9,1.3,2023-2024,30,eng ENG,Manchester Utd,eng Premier League,22,1653,18.4,18,4,3,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.9,1.3,0.0,1.1,0.10,0.67,0.2,15.0,,DF,d8931174
3145,Dan Casey,0.1,0.3,1.1,0.10,0.33,1.0,0.7,2023-2024,25,ie IRL,Motherwell,sct Scottish Premiership,28,2481,27.6,28,0,4,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.7,0.0,1.1,0.10,0.33,0.3,30.0,,DF,c68ed7ff
3146,Zinedine Ferhat,0.1,0.2,0.7,0.08,0.33,0.7,0.7,2023-2024,30,dz ALG,Angers,fr Ligue 2,25,1656,18.4,21,4,1,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.7,0.7,0.0,0.7,0.08,0.33,0.2,25.0,,MF,005c0807
3147,Erdoğan Yeşilyurt,0.1,0.3,1.1,0.10,0.43,1.0,1.4,2023-2024,29,,Antalyaspor,tr Süper Lig,34,2484,27.6,27,7,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,1.4,0.0,1.1,0.10,0.43,0.3,22.6,,DFMF,5136940a
3148,Ionuț Nedelcearu,0.1,0.2,0.4,0.29,0.67,0.8,0.7,2023-2024,27,ro ROU,Palermo,it Serie B,20,1657,18.4,19,1,18,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.7,0.0,0.4,0.29,0.67,0.2,42.9,,DF,7e40455a
3149,Nico Neidhart,0.1,0.3,0.9,0.13,0.40,1.6,1.0,2023-2024,28,de GER,Hansa Rostock,de 2. Bundesliga,21,1658,18.4,20,1,5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.6,1.0,0.0,0.9,0.13,0.40,0.3,31.3,,MFDF,af721e1a
3150,Gary Magnée,0.1,0.4,1.3,0.03,0.10,1.2,1.2,2023-2024,23,be BEL,Eupen,be Belgian Pro League,30,2488,27.6,30,0,0,0.1,0.1,0.3,0.0,0.1,0.1,0.0,1.2,1.2,0.0,1.3,0.03,0.10,0.4,28.6,,MFDF,8396933c
3151,Lewis Miller,0.1,0.2,0.9,0.13,0.67,1.8,2.0,2023-2024,22,au AUS,Hibernian,sct Scottish Premiership,21,1660,18.4,20,1,2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.8,2.0,0.0,0.9,0.13,0.67,0.2,18.8,,DF,3b7f84f4
3152,Seán Maguire,0.1,0.8,1.8,0.03,0.07,0.7,0.4,2023-2024,29,ie IRL,Carlisle United,eng League One,32,1661,18.5,18,14,7,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.7,0.4,0.0,1.8,0.03,0.07,0.8,45.5,,FWMF,7f07729c
3153,Armani Little,0.1,0.3,1.5,0.07,0.40,1.5,1.7,2023-2024,26,eng ENG,AFC Wimbledon,eng League Two,38,3323,36.9,38,0,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.5,1.7,0.0,1.5,0.07,0.40,0.3,18.2,,MF,eb4f3f6d
3154,Jasmin Kurtić,0.1,0.2,0.8,0.07,0.33,0.9,1.0,2023-2024,34,si SVN,2 Teams,2 Comps,29,1662,18.5,20,9,3,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.9,1.0,0.0,0.8,0.07,0.33,0.2,21.4,,MF,144607cc
3155,Charlie McCann,0.1,0.4,1.2,0.09,0.25,1.8,0.9,2023-2024,21,nir NIR,Forest Green Rovers,eng League Two,41,3324,36.9,39,2,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.8,0.9,0.0,1.2,0.09,0.25,0.4,36.4,,MF,187650d5
3156,William Balikwisha,0.1,0.9,2.0,0.05,0.12,1.0,0.8,2023-2024,24,cd COD,Standard Liège,be Belgian Pro League,28,1662,18.5,18,10,7,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.8,0.0,2.0,0.05,0.12,0.9,45.9,,MF,4fae547c
3157,Joe Rankin-Costello,0.1,0.5,2.1,0.05,0.20,1.0,1.1,2023-2024,24,eng ENG,Blackburn Rovers,eng Championship,27,1667,18.5,21,6,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.0,1.1,0.0,2.1,0.05,0.20,0.5,26.3,,MFDF,60f63958
3158,Ilias Akhomach,0.1,0.4,1.9,0.06,0.29,1.2,0.8,2023-2024,19,ma MAR,2 Teams,2 Comps,33,1667,18.5,19,14,6,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.2,0.8,0.0,1.9,0.06,0.29,0.4,19.4,,MF,b8bd60fe
3159,Benjamin Tahirovic,0.1,0.2,1.0,0.11,0.50,1.4,1.5,2023-2024,20,ba BIH,Ajax,nl Eredivisie,26,1667,18.5,18,8,7,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.4,1.5,0.0,1.0,0.11,0.50,0.2,22.2,,MF,eb3022c3
3160,Franco Vázquez,0.1,0.9,3.0,0.04,0.12,1.2,0.2,2023-2024,34,ar ARG,Cremonese,it Serie B,35,2501,27.8,31,4,2,0.1,0.3,0.4,0.1,0.0,0.0,0.0,1.2,0.2,0.0,3.0,0.04,0.12,0.9,31.0,,FWMF,467bae22
3161,Hugo Vetlesen,0.1,0.3,1.2,0.09,0.33,1.8,0.8,2023-2024,23,no NOR,Club Brugge,be Belgian Pro League,37,2501,27.8,31,6,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.8,0.8,0.0,1.2,0.09,0.33,0.3,27.3,,MF,aa982b0f
3162,Dylan Mbayo,0.1,0.4,1.8,0.06,0.25,1.0,0.3,2023-2024,21,be BEL,2 Teams,2 Comps,26,1668,18.5,21,5,2,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.0,0.3,0.0,1.8,0.06,0.25,0.4,23.5,,MFFW,18d5f9e8
3163,Davinson Sánchez,0.1,0.2,0.9,0.12,0.50,1.7,1.2,2023-2024,27,co COL,2 Teams,2 Comps,24,1668,18.5,17,7,5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.7,1.2,0.0,0.9,0.12,0.50,0.2,23.5,,DF,da7b447d
3164,Mergim Qarri,0.1,0.4,1.1,0.10,0.30,1.5,0.5,2023-2024,28,ch SUI,Stade Lausanne,ch Swiss Super League,34,2505,27.8,29,5,1,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.5,0.5,0.0,1.1,0.10,0.30,0.4,32.3,,MFFW,f3402e7d
3165,Davide Balestrero,0.1,0.4,1.1,0.09,0.27,1.2,1.2,2023-2024,27,it ITA,FeralpiSalò,it Serie B,29,2508,27.9,28,1,2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.2,0.0,1.1,0.09,0.27,0.4,34.4,,MFDF,b222740a
3166,Sylvester Jasper,0.1,0.4,1.7,0.06,0.25,0.8,0.9,2023-2024,21,bg BUL,Portimonense,pt Primeira Liga,24,1673,18.6,20,4,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,0.9,0.0,1.7,0.06,0.25,0.4,25.8,,MFFW,a9f04944
3167,Marian Danciu,0.1,0.4,1.2,0.09,0.29,0.8,0.5,2023-2024,21,ro ROU,CS U Craiova,ro Liga I,32,1676,18.6,20,12,8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.5,0.0,1.2,0.09,0.29,0.4,31.8,,MFFW,65a8a5de
3168,Sergio Ramos,0.1,0.4,1.0,0.11,0.27,1.1,1.4,2023-2024,37,es ESP,Sevilla,es La Liga,28,2517,28.0,28,0,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.4,0.0,1.0,0.11,0.27,0.4,39.3,,DF,08511d65
3169,Mansor Hamzi,0.1,0.5,1.0,0.11,0.22,1.0,0.9,2023-2024,31,sa KSA,Al-Khaleej,sa Saudi Pro League,30,1679,18.7,19,11,4,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.9,0.0,1.0,0.11,0.22,0.5,50.0,,MF,a76a5951
3170,Philipp Ziereis,0.1,0.4,0.7,0.16,0.30,0.7,2.2,2023-2024,30,de GER,LASK,at Austrian Bundesliga,28,2520,28.0,28,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.7,2.2,0.0,0.7,0.16,0.30,0.4,52.6,,DF,c402fb6a
3171,Mikael Ellertsson,0.1,0.4,1.4,0.08,0.29,1.1,0.6,2023-2024,21,is ISL,Venezia,it Serie B,35,1680,18.7,20,15,3,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.1,0.6,0.0,1.4,0.08,0.29,0.4,26.9,,MF,c55967eb
3172,Zach Muscat,0.1,0.2,0.5,0.20,0.50,0.3,0.8,2023-2024,29,mt MLT,Farense,pt Primeira Liga,22,1684,18.7,19,3,7,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.8,0.0,0.5,0.20,0.50,0.2,40.0,,DF,5100af90
3173,Alessandro Buongiorno,0.1,0.2,0.5,0.23,0.50,1.4,2.6,2023-2024,24,it ITA,Torino,it Serie A,29,2527,28.1,29,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.4,2.6,0.0,0.5,0.23,0.50,0.2,46.2,,DF,4ae67f27
3174,Thiago Silva,0.1,0.1,0.5,0.21,0.75,0.5,0.9,2023-2024,38,br BRA,Chelsea,eng Premier League,31,2527,28.1,28,3,5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.9,0.0,0.5,0.21,0.75,0.1,28.6,,DF,86e7deaf
3175,Yannik Engelhardt,0.1,0.1,0.5,0.20,1.00,1.6,1.2,2023-2024,22,de GER,Düsseldorf,de 2. Bundesliga,30,2529,28.1,28,2,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.6,1.2,0.0,0.5,0.20,1.00,0.1,20.0,,MF,fac66db3
3176,Daniel Wass,0.1,0.4,1.1,0.03,0.09,1.4,1.0,2023-2024,34,dk DEN,Brøndby,dk Danish Superliga,31,2530,28.1,31,0,0,0.1,0.2,0.3,0.0,0.1,0.1,0.0,1.4,1.0,0.0,1.1,0.03,0.09,0.4,35.5,,MF,d83bbc54
3177,Luka Modrić,0.1,0.5,1.3,0.08,0.20,0.8,1.0,2023-2024,37,hr CRO,Real Madrid,es La Liga,32,1688,18.8,18,14,5,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.8,1.0,0.0,1.3,0.08,0.20,0.5,40.0,,MF,6025fab1
3178,Lukas Görtler,0.1,0.6,1.6,0.07,0.18,1.4,0.6,2023-2024,29,de GER,St. Gallen,ch Swiss Super League,23,1688,18.8,20,3,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.4,0.6,0.0,1.6,0.07,0.18,0.6,36.7,,MF,98895d40
3179,Jonjoe Kenny,0.1,0.2,1.1,0.10,0.43,1.5,1.1,2023-2024,26,eng ENG,Hertha BSC,de 2. Bundesliga,29,2533,28.1,28,1,3,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.5,1.1,0.0,1.1,0.10,0.43,0.2,23.3,,DF,099e666f
3180,Joe Pigott,0.1,0.4,1.8,0.03,0.14,0.2,0.4,2023-2024,29,eng ENG,Leyton Orient,eng League One,36,1690,18.8,20,16,5,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.2,0.4,0.0,1.8,0.03,0.14,0.4,21.2,,FW,4841451d
3181,Brad Lyons,0.1,0.6,1.7,0.06,0.17,1.5,1.1,2023-2024,26,nir NIR,Kilmarnock,sct Scottish Premiership,23,1690,18.8,20,3,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.5,1.1,0.0,1.7,0.06,0.17,0.6,38.7,,MF,893b4d32
3182,Enzo Leopold,0.1,0.5,0.9,0.12,0.23,1.8,0.9,2023-2024,23,de GER,Hannover 96,de 2. Bundesliga,32,2547,28.3,30,2,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.8,0.9,0.0,0.9,0.12,0.23,0.5,52.0,,MF,08a5b282
3183,Nicolás González,0.1,0.4,1.5,0.07,0.25,1.3,0.4,2023-2024,21,es ESP,Porto,pt Primeira Liga,25,1699,18.9,20,5,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.3,0.4,0.0,1.5,0.07,0.25,0.4,27.6,,MF,2c56a792
3184,Rosaire Longelo-Mbule,0.1,0.3,1.0,0.11,0.33,1.0,2.4,2023-2024,23,eng ENG,Accrington Stanley,eng League Two,22,1699,18.9,19,3,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2.4,0.0,1.0,0.11,0.33,0.3,33.3,,DFMF,b25ab409
3185,Shane Blaney,0.1,0.1,0.6,0.18,1.00,0.7,1.1,2023-2024,24,ie IRL,Motherwell,sct Scottish Premiership,24,1701,18.9,20,4,12,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.7,1.1,0.0,0.6,0.18,1.00,0.1,18.2,,DF,405d71d0
3186,Jasper van der Werff,0.1,0.2,0.3,0.33,0.67,1.5,0.9,2023-2024,24,ch SUI,Hansa Rostock,de 2. Bundesliga,21,1707,19.0,19,2,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.5,0.9,0.0,0.3,0.33,0.67,0.2,50.0,,DF,1d896c05
3187,Maracás,0.1,0.2,0.4,0.30,0.60,1.2,0.9,2023-2024,29,br BRA,Moreirense,pt Primeira Liga,29,2561,28.5,29,0,2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,0.9,0.0,0.4,0.30,0.60,0.2,50.0,,DF,276127e4
3188,Javi Pérez,0.1,0.5,1.1,0.10,0.22,1.3,0.6,2023-2024,27,es ESP,Alcorcón,es Segunda División,23,1708,19.0,19,4,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.3,0.6,0.0,1.1,0.10,0.22,0.5,45.0,,MF,703962e1
